EvID,Reaction,Particle,px,py,pz,p,E,TPC_dEdx,NsigmaElectron,NsigmaMuon,NsigmaPion,NsigmaKaon,NsigmaProton
1174,J/ψ → μ μ,muon,-1.3240810906958702,0.7855255005594315,0.46026312420855764,1.606886178381572,1.6103130721303025,28.889669799350166,-6.9436938978494185,0.5163010655024192,0.7133490647659377,1.7554715139683579,-0.48726691447227655
1174,J/ψ → μ μ,muon,1.3022516595271802,-0.7462019804907328,-0.45235338869060326,1.5675778668664146,1.571090503023126,31.473049530401738,-6.665831715479403,1.4762331973966436,1.6897245641215146,2.7742811026549297,0.24569987411674
1175,J/ψ → μ μ,muon,0.0938135275720801,-1.5662618447219598,-0.08320830024521768,1.571273612524901,1.574778005122326,27.508217099610317,-7.086234607677414,0.02888754573117164,0.21558601686475581,1.1678243480536752,-1.0350881460689607
1175,J/ψ → μ μ,muon,-0.09342978300048427,1.5181593910768678,0.08688964492691995,1.5235113624328274,1.5271253620649257,25.654479896932845,-7.277942636083084,-0.6271554649697033,-0.4543465327335222,0.37958508365348154,-1.7626225169385692
1176,J/ψ → μ μ,muon,0.953339676467067,0.8921444675573431,-0.9149453958353376,1.5943347725869212,1.597788586478133,31.992240589976767,-6.613999273365564,1.6519817384938382,1.8698240803253983,3.0077944298647497,0.49687302788637755
1176,J/ψ → μ μ,muon,-0.8892085195453319,-0.8489646098214234,0.8968936589271347,1.5217920144963784,1.5254100876108514,22.69008711054129,-7.592327649003891,-1.7095552785968933,-1.5567592306778884,-0.820993937249464,-2.718526877990891
1177,J/ψ → μ μ,muon,1.367392010589084,0.5011766899358227,0.09746312359797123,1.4596020161740524,1.4633738570916726,25.814275199396985,-7.254470700837144,-0.5412805466892929,-0.36946530270868366,0.38862801908058087,-1.8913054564217857
1177,J/ψ → μ μ,muon,-1.542423255348015,-0.4642736210477244,-0.10186615349195118,1.6140000641469565,1.6174118854102624,21.907435499344214,-7.682926142924895,-2.027773778141712,-1.8782109799975166,-1.081829689963661,-2.772024287441288
1178,J/ψ → μ μ,muon,1.4269985492225146,-0.28086512082609505,-0.37714864910195994,1.5024816734653543,1.5061461347091296,26.211066297309703,-7.216743483955039,-0.41473189260412885,-0.2388231727636672,0.5872263959676467,-1.6422125401361891
1178,J/ψ → μ μ,muon,-1.4880029090291462,0.26517955637285184,0.370405098852494,1.5561724813314333,1.5597108038521854,25.408047469433487,-7.307253918989948,-0.7306478413469133,-0.5585937721103211,0.3045063086030308,-1.757274823236649
1179,J/ψ → μ μ,muon,-1.3342971622837443,-0.2170018446035056,0.8839110354461845,1.6151586412558125,1.6185680203264003,22.571525988265837,-7.612782163214928,-1.7865147337347052,-1.6323951917007948,-0.8108527229851609,-2.5505273929224925
1179,J/ψ → μ μ,muon,1.233075519142065,0.20771776792827007,-0.895406969365743,1.5379777462009392,1.5415578314838922,32.52801275717154,-6.5504351597897585,1.8764140466864068,2.096049899116053,3.1748568509379793,0.49291957216726356
1180,J/ψ → μ μ,muon,1.4036539527236433,-0.25525399957264444,-0.18192647953527605,1.438226778797641,1.442054529915786,24.59417613255047,-7.382092485992847,-0.9793678502237766,-0.8164184103538865,-0.1221689570343453,-2.3354978244789453
1180,J/ψ → μ μ,muon,-1.5577370921831484,0.2580750743604211,0.18288836613408996,1.5895268940274474,1.5929911320646277,28.042470529049538,-7.031540443440055,0.21554908284982238,0.4063700683276692,1.3983641325835934,-0.8118110846810357
1181,J/ψ → μ μ,muon,1.2046001081333029,-0.14102023424477983,-1.0067521395712582,1.57622904348084,1.5797224431882089,29.924022767956785,-6.830895905117695,0.9072771390016893,1.1105183179309093,2.1526187841751296,-0.23340000606584493
1181,J/ψ → μ μ,muon,-1.2348054971292481,0.13573888868028183,0.9429686648523912,1.5596023738550377,1.5631329324578473,29.549301356634544,-6.868745032971683,0.7785353361809497,0.9787373746747811,1.986903256167026,-0.4037412248725023
1182,J/ψ → μ μ,muon,-1.5187938437753812,0.02368638097514785,-0.5350399173873022,1.610454438266264,1.6138737552025277,27.551014817177187,-7.085670361131862,0.027474870031959395,0.21548016069442705,1.213190475142852,-0.9189885947556956
1182,J/ψ → μ μ,muon,1.442857268610298,-0.02414305804063011,0.546432400057078,1.5430516364222104,1.5466199768091906,29.35353254806387,-6.88765326395464,0.71495423494205,0.9133174125532084,1.893504227749797,-0.5159625321454925
1183,J/ψ → μ μ,muon,0.2694099791485668,1.4071919247651006,-0.5238026735834902,1.5254966702166717,1.5291059776360019,27.300946578653726,-7.103453941432719,-0.026506728927925993,0.15745458929048947,1.0474056297001402,-1.2283205415141785
1183,J/ψ → μ μ,muon,-0.27086635598257086,-1.430876885660825,0.515812607093891,1.5449400928057677,1.5485040814795077,25.6468532702804,-7.280855499611584,-0.6388828659379187,-0.4655162396308389,0.39304807056424285,-1.7086788440062335
1184,J/ψ → μ μ,muon,0.3362082366167818,-1.4640236160734916,0.3239656757289659,1.5366700640802482,1.5402531888752558,22.811688096335224,-7.580728230952964,-1.6706620386207454,-1.5166655751961882,-0.761447672517047,-2.644429610900455
1184,J/ψ → μ μ,muon,-0.3440712819703516,1.455652350301896,-0.3311395255249505,1.5319798292996696,1.5355738983784026,21.31768652128354,-7.738790458232811,-2.214547258593383,-2.070747215697884,-1.369515989745888,-3.1364242381289045
1185,J/ψ → μ μ,muon,0.918907056072547,-0.6840548684689719,-1.0555860022183863,1.5577493536687512,1.5612841025436122,23.525585230204342,-7.5068970497543965,-1.4180027329240241,-1.2586575150395727,-0.4578944974467551,-2.3642873122367516
1185,J/ψ → μ μ,muon,-1.0016905524900916,0.6586517913428489,1.0102587086863426,1.567746409233217,1.5712586686041372,29.989774950104078,-6.822984633445015,0.9352959399643154,1.1387308855942841,2.1723889606955002,-0.2366692060030161
1186,J/ψ → μ μ,muon,0.22461691944053902,-1.1090399952054104,1.0202701563268461,1.523605481532336,1.5272192584417543,27.832505128619,-7.046854326758375,0.16854150831543346,0.3560246419297904,1.2608767393836564,-1.0630091299332094
1186,J/ψ → μ μ,muon,-0.22521056867254313,1.0299651530437337,-1.059799295017032,1.494898846893933,1.4985818504322048,30.826484092018838,-6.725730959658016,1.2769850920035806,1.4835820507149025,2.443770091322534,-0.19575331637023902
1187,J/ψ → μ μ,muon,-0.3488829855279638,-1.071119302174657,-1.0444733566458093,1.5362097805394268,1.5397939764218438,22.16360321104421,-7.649421268443691,-1.9071345324636055,-1.7575243732798884,-1.0242222610808713,-2.8544463531411837
1187,J/ψ → μ μ,muon,0.3396539568032363,1.0914477234412878,1.0569186634096595,1.5568236908657724,1.5603605366840467,28.658133061432842,-6.962879992136238,0.45474703328019195,0.6488288955069216,1.6231432559967667,-0.7010468821634082
1188,J/ψ → μ μ,muon,-0.21580151374448509,1.0095713877217016,1.2032615045232709,1.5854472329624658,1.588920365691226,31.069752684523714,-6.710617790423759,1.320354836807496,1.5316551590214709,2.625542067203697,0.16803442406057156
1188,J/ψ → μ μ,muon,0.20670402821284975,-1.060149311458493,-1.118983378744293,1.5552385411155838,1.5587789836186943,26.670188320024522,-7.173398291704129,-0.2697938152658177,-0.08921893028837713,0.8156724027357726,-1.350297113294228
1189,J/ψ → μ μ,muon,-0.1375979408890197,1.468845517099581,0.5695376381936585,1.581396050254219,1.5848780608487343,27.631258477519307,-7.0742405083415,0.06930122704722082,0.257109280095836,1.2253119935895505,-0.9679684313021872
1189,J/ψ → μ μ,muon,0.14232811639796153,-1.4609131532818427,-0.5879020424243999,1.581187321488529,1.5846697907248906,26.236881266295793,-7.221865064728552,-0.43874679642082876,-0.26042154206286894,0.6586949324969716,-1.4242840245172783
1190,J/ψ → μ μ,muon,1.3554568869361194,-0.7587758354599654,-0.1783343595556505,1.5635879523130922,1.567109531787312,23.957471465064607,-7.46165363093988,-1.2626953472985287,-1.1002812221831706,-0.2787911950330902,-2.2102902632704082
1190,J/ψ → μ μ,muon,-1.4093288750530952,0.7789463850940644,0.17244264459285205,1.6194757838830782,1.6228760934167805,26.40867755390292,-7.20736752590796,-0.3919960891673381,-0.21157690272763546,0.7540526673245798,-1.2737326680223786
1191,J/ψ → μ μ,muon,0.8736110231475012,0.7531349537976592,-1.0186927197415223,1.5388772971393807,1.5424552945388745,24.9254145470005,-7.356769037182668,-0.8997605148700148,-0.7314344280662168,0.09623576688715998,-1.9572475070253317
1191,J/ψ → μ μ,muon,-0.9322953005971505,-0.7358572324635775,0.9653135472278717,1.5305197282446714,1.5341172179941607,30.436438802884098,-6.7713757407702495,1.1164452025183713,1.3217068016321145,2.320870330191035,-0.20507299640782095
1192,J/ψ → μ μ,muon,0.2998328947540323,0.8156704491081906,1.247621585401144,1.5204531122937677,1.5240743638956087,28.83743819170601,-6.939875651922199,0.5371805733956853,0.7313287263011363,1.664640969106438,-0.7498178347134636
1192,J/ψ → μ μ,muon,-0.2962355103451942,-0.796073066718682,-1.2451027410297393,1.507238747134685,1.510891670790509,29.53419497329108,-6.864422140765346,0.7981974519524997,0.9965779009962058,1.9340799648691267,-0.5675493200696536
1193,J/ψ → μ μ,muon,-1.5325763428832753,0.07708970574774525,0.14095425898392247,1.5409740986218605,1.5445472387154289,24.67344826187287,-7.383686168569512,-0.9925920903478735,-0.825911187263057,-0.004290711078340405,-2.03328491334084
1193,J/ψ → μ μ,muon,1.5231787939321513,-0.08108176855285504,-0.15130074676030597,1.5328208660657279,1.5364129677422305,27.692367900324946,-7.062704551057324,0.11317695085973163,0.3000038252776223,1.2119839276073834,-1.0815959468775023
1194,J/ψ → μ μ,muon,1.2866915459150106,0.06334938591312657,0.9046088202225275,1.5741363970917905,1.5776344306109458,35.876854252504295,-6.200182109963156,3.078272191988937,3.321870522851489,4.568129011037254,1.7022196903057831
1194,J/ψ → μ μ,muon,-1.2269975136779816,-0.06279142631890582,-0.9192059787958051,1.534407147156538,1.5379955439613815,27.388495715741456,-7.095102270275059,0.001496610378111945,0.1863216335359903,1.0902634409185414,-1.1749971069361203
1195,J/ψ → μ μ,muon,-0.15601494406085661,-0.616083880533283,1.4409204261151283,1.5748497341076906,1.5783461866837274,27.728507049732446,-7.063269894949697,0.10762181542755411,0.29591363520426245,1.2599526184461187,-0.9536712695037535
1195,J/ψ → μ μ,muon,0.16960924091543647,0.5944736621555672,-1.43628338747573,1.5636739425913957,1.5671953288404479,27.88868732290008,-7.0451417220246055,0.17098312779778058,0.36005046107256083,1.3164427183669896,-0.931829691909808
1196,J/ψ → μ μ,muon,-0.5688808979566695,0.6922911258312453,1.2161729414916027,1.5106187813545207,1.5142635512291172,30.325965902630976,-6.780761292999921,1.0859907263295625,1.289811645144744,2.2573140935911997,-0.3037733228121478
1196,J/ψ → μ μ,muon,0.5602387519101519,-0.6897784913397613,-1.307099929146077,1.580560676162254,1.5840445230581373,25.374531693903087,-7.313117482966139,-0.7527524877747686,-0.5803038007060374,0.3079434346990834,-1.707675447043667
1197,J/ψ → μ μ,muon,1.4724411428160977,0.4044419555818403,0.1812443274091479,1.5376949374666073,1.541275679659688,28.80376199831107,-6.945357314758284,0.5167723640945481,0.7112523742353353,1.6661765238485657,-0.7092845599389048
1197,J/ψ → μ μ,muon,-1.5183141797809108,-0.39728853778622547,-0.17667450290109166,1.5793448042639215,1.582831327323112,28.79770854991562,-6.950511158279451,0.49531206127615507,0.6909911073576704,1.6976127010325188,-0.5923561576588792
1198,J/ψ → μ μ,muon,-0.6333921559687649,1.4596493172625988,0.16465328108575625,1.5996476035678096,1.603089971149541,26.489030151576255,-7.196964299115307,-0.3545684182324742,-0.17406856119489095,0.773820876013537,-1.295568276524508
1198,J/ψ → μ μ,muon,0.593210280908039,-1.3838254416967148,-0.1742203376471118,1.5156595978358651,1.5192922748806355,24.180406786282266,-7.433614020239381,-1.1625926829347772,-0.9999325688136042,-0.2227527874619635,-2.255824695216142
1199,J/ψ → μ μ,muon,-1.1932665584710844,0.8968192084812882,0.26395752054256333,1.5158638939289397,1.519496082560731,26.718171907163835,-7.164289652073318,-0.2351850258026754,-0.05544714265873351,0.8035545191004612,-1.4424883715584833
1199,J/ψ → μ μ,muon,1.2092702052477113,-0.9374932083817462,-0.2717562796632933,1.5540525797405236,1.5575957179570623,33.83692633662553,-6.413690466082227,2.345525262404206,2.574581797550621,3.720884555608815,0.9700277788923783
1200,J/ψ → μ μ,muon,-0.22662018007904464,-1.490274244675207,0.4510499951412531,1.5734421274639374,1.5769417010397822,30.846047303971126,-6.732929246417203,1.2447213478529948,1.4541401002153316,2.52474241290155,0.05920764982050354
1200,J/ψ → μ μ,muon,0.23263406733361575,1.4810780264677743,-0.42467924185703987,1.5582243703119678,1.561758044075371,24.831237569725253,-7.36857608969097,-0.9418976781333361,-0.7736967151586585,0.07201877562486314,-1.9393411750073832
1201,J/ψ → μ μ,muon,1.4012382831936854,0.6573356136359468,-0.25887595786489226,1.569259569606698,1.572768449836847,27.063027877968366,-7.133187268764296,-0.1325495429429726,0.05107298883465352,0.9855936189611071,-1.1854866072593389
1201,J/ψ → μ μ,muon,-1.3973505070240058,-0.6578005640564158,0.25929233845922933,1.5660531722572004,1.5695692206261056,26.974762342674357,-7.142214092967363,-0.16335099060115954,0.019585624741555875,0.9473800498713156,-1.2226950375117605
1202,J/ψ → μ μ,muon,1.0391271885739117,1.1445781065766132,0.20855962599370925,1.559917136800113,1.5634469846089,21.60554913524905,-7.710547298043919,-2.1191723239924687,-1.972783690248089,-1.235350013057029,-2.982835116139873
1202,J/ψ → μ μ,muon,-1.0538317596909714,-1.1069533112034486,-0.2198953414742541,1.5441052334992351,1.5476711446944171,30.215089092648338,-6.796423699905546,1.0289340265832128,1.2331537057555393,2.243526043237867,-0.23437322131123464
1203,J/ψ → μ μ,muon,0.5191918847706108,-1.1148467196666232,0.9161960078294885,1.5335770428399682,1.537167377459521,27.91537796015334,-7.039131006229133,0.19427600085534996,0.38263087461202333,1.3029126812207499,-1.007605840978393
1203,J/ψ → μ μ,muon,-0.5300175851847592,1.1139500667307285,-0.9064597265701041,1.530840497134834,1.534437234841499,27.75142919082534,-7.0562292664754525,0.1356412714789299,0.3228052846744857,1.234231327285672,-1.0682334961376403
1204,J/ψ → μ μ,muon,0.9472226232291284,-0.630712087893081,-1.014207658287624,1.5243508814904745,1.527962895459437,31.643207211916895,-6.642613790217868,1.560386777554337,1.7735661817438821,2.8033951287872956,0.16305958073989615
1204,J/ψ → μ μ,muon,-0.9694819419090462,0.636074420666552,0.961655875848771,1.5064089510715515,1.510063882048866,26.347797870294638,-7.202629248293387,-0.36644160765024325,-0.18949032358693965,0.6458238269761584,-1.5875343488704314
1205,J/ψ → μ μ,muon,1.4205948404894002,0.22171428336929888,0.5100159071448241,1.5255697787436089,1.5291789136055414,31.57371806718483,-6.650134982789492,1.534370558411817,1.7471256136095847,2.7764658605030217,0.14474280097865028
1205,J/ψ → μ μ,muon,-1.4748232831382722,-0.22779102756677388,-0.4881811532779542,1.5701316209612723,1.5736385567030544,26.594645311364754,-7.182890032909546,-0.3036964016154007,-0.12322864300787631,0.7961007106259532,-1.3357784146815843
1206,J/ψ → μ μ,muon,-0.46235605301892846,0.09203020677685454,-1.4506590644931026,1.525337470895748,1.5289471541288262,28.322024439531106,-6.995103366951919,0.34658384070580733,0.5374203390783018,1.4604487583621015,-0.9007210174170913
1206,J/ψ → μ μ,muon,0.4767200160652526,-0.09188490245398041,1.4250105632194636,1.5054434277990274,1.5091006972045589,22.744900938584422,-7.585066426577067,-1.683407595971426,-1.5306796960356812,-0.8106382882500371,-2.7402329319451137
1207,J/ψ → μ μ,muon,1.0766623102539699,0.03664667251200613,-1.1276367111281473,1.5595221259127818,1.5630528657763059,28.66020184740602,-6.962951720983111,0.4542603122360856,0.6484361663822819,1.6261683728363425,-0.6927075802223571
1207,J/ψ → μ μ,muon,-1.1116315705828803,-0.03563918047687335,1.0366874976230525,1.5204327895798522,1.5240540894697836,22.963850090906092,-7.5631577134546975,-1.6090169277045052,-1.454413265174232,-0.7112190525071137,-2.633936941232847
1208,J/ψ → μ μ,muon,0.14715627693499253,1.5213816469104235,-0.12374349761035487,1.5334828132711775,1.537073367994542,32.606639020616406,-6.541536529573944,1.9075039581061906,2.1275090089138664,3.202307599918009,0.5032767730904946
1208,J/ψ → μ μ,muon,-0.14484415467196268,-1.5523521976128885,0.11654164360631805,1.563444635818826,1.5669665373806365,25.716533963308887,-7.275263307418548,-0.6211051813177216,-0.4467696529998746,0.43487982053824925,-1.6386982959050218
1209,J/ψ → μ μ,muon,-1.5075128399942412,0.26390529913883076,0.2963506778156726,1.5588664772529002,1.5623986987650966,21.740226649438114,-7.69619020212734,-2.0696810254569242,-1.922403422227805,-1.181359414604658,-2.9413546307567584
1209,J/ψ → μ μ,muon,1.517856607761761,-0.2623329763801721,-0.2786670254650763,1.5653634029528332,1.5688809971773112,25.89337354037172,-7.256712774490601,-0.5574060262707871,-0.38182121420264936,0.5080166308878595,-1.5763194895006358
1210,J/ψ → μ μ,muon,-0.5917801503316408,-0.7440994569196974,1.2740814350215968,1.5897079137946752,1.5931717582173677,29.820299466958264,-6.843366714040359,0.8631065452787651,1.0660302459701574,2.1211349102055106,-0.22878910676758468
1210,J/ψ → μ μ,muon,0.5982008271765376,0.6854470618149102,-1.1813871947415127,1.4910927563651457,1.4947851377654942,24.527168665507542,-7.3944514021553776,-1.0258844151921738,-0.8616215159103803,-0.10221478352224989,-2.2093872222050073
1211,J/ψ → μ μ,muon,0.41772480631449077,0.10808761078777265,1.4578091181459536,1.52032377155847,1.523945330504271,24.09971797721711,-7.442613285573162,-1.1939281089324565,-1.031680268202063,-0.2518472935386473,-2.269862100580158
1211,J/ψ → μ μ,muon,-0.4097107973317468,-0.1081817488027969,-1.450536418645038,1.5111658181813867,1.5148092718358375,28.82334433443413,-6.940332770475781,0.5364309666122266,0.730171446614572,1.6504810237144305,-0.7825389945866358
1212,J/ψ → μ μ,muon,1.3692217390578107,0.43190739800219613,0.5360270721783393,1.5325264086682504,1.536119198911857,28.73620088461306,-6.9519540439695255,0.4945196782852623,0.6883793657612793,1.6343513807254237,-0.7462967751251776
1212,J/ψ → μ μ,muon,-1.3803332285177121,-0.4554635106457886,-0.5490182864606528,1.5537657191958214,1.5573095100679595,34.46505278293672,-6.347079263992316,2.574858554123083,2.8081567930715488,3.97530740827673,1.172681899343619
1213,J/ψ → μ μ,muon,0.1862383455977172,1.1056340444796429,1.020571838195153,1.5161392543564134,1.5197707848884388,26.358961261873134,-7.202442320109092,-0.3665867135213611,-0.18925682813766453,0.6585361037912065,-1.5567748434285487
1213,J/ψ → μ μ,muon,-0.19451199938558378,-1.074631494669916,-1.0961421840993968,1.547318795531054,1.5508773178442168,23.941764977232186,-7.461849413086614,-1.2621614854660552,-1.1002598727962116,-0.2962546528382526,-2.254168735296727
1214,J/ψ → μ μ,muon,-1.1363306276470446,1.0090688086061417,0.5247883109212853,1.6077530678279424,1.6111781177480533,30.21893371014484,-6.803163162732332,0.9997651727692691,1.2059031983094477,2.2970110353573236,-0.047148519151362867
1214,J/ψ → μ μ,muon,1.0589878829634254,-1.0339303904137156,-0.5249402703602934,1.5703597281929877,1.573866155659481,27.749592724421007,-7.06057270637833,0.11729197915737219,0.3056033809313141,1.265125105702034,-0.9588933198606181
1215,J/ψ → μ μ,muon,1.344663507969076,-0.16343330305190873,-0.6843659604430704,1.517625501243085,1.5212534838163314,31.101110285803962,-6.699322627917289,1.365767793078257,1.575054323850477,2.5775327956508294,-0.03292155472257498
1215,J/ψ → μ μ,muon,-1.3869998603434521,0.16027668019599192,0.6715122181515433,1.549317877626864,1.5528718189001338,23.726494787150987,-7.484850677919653,-1.3414925378544125,-1.1809961827972146,-0.3821289581397667,-2.319045083148234
1216,J/ψ → μ μ,muon,-0.7292944656830019,1.1102436759704701,-0.6970450251028301,1.5001277294713549,1.5037979268269,27.999250632253606,-7.026604352227564,0.24029129713455125,0.42812065405265215,1.3073500978937673,-1.0791121702858228
1216,J/ψ → μ μ,muon,0.7165872688624136,-1.1757454683533497,0.6774696157169142,1.5345487286068025,1.5381367951091847,28.901484436875176,-6.934646265028,0.5539303301580175,0.7489699438068496,1.7030322346764242,-0.6870687060160505
1217,J/ψ → μ μ,muon,-0.12255006622931994,-0.039681800414339795,1.5697157515753128,1.5749922872066973,1.5784884240185557,23.245856712127356,-7.538040347028349,-1.5264508562203947,-1.3685954333098873,-0.5602660336862586,-2.415799531102552
1217,J/ψ → μ μ,muon,0.11608020214812716,0.040175722574298064,-1.480971202630869,1.4860566627948746,1.4897615262306378,27.539198122781464,-7.073931166046852,0.07848609895767356,0.26274583109145333,1.1085646231215538,-1.2678610664286447
1218,J/ψ → μ μ,muon,0.6183699026932062,-0.9969634184035355,0.9661688530543154,1.5198025025653694,1.5234253006970706,24.69196016456648,-7.379716620120708,-0.9773108859296907,-0.811090716815869,-0.012692038534414033,-2.0812443445485145
1218,J/ψ → μ μ,muon,-0.6444161714834911,0.9319938240937836,-1.005138833784483,1.5146579697740428,1.5182930433220148,27.004815120081453,-7.1337406346770615,-0.1298887155220785,0.051739356564105554,0.9184288292062756,-1.3541133255261812
1219,J/ψ → μ μ,muon,-1.4291276300149591,0.40150159280384473,0.4468045931841242,1.550239870596363,1.5537917030241306,31.321574859987173,-6.6798363997551595,1.4297135661132832,1.641616950955862,2.697478998485406,0.14260062563337053
1219,J/ψ → μ μ,muon,1.4515825298795224,-0.4096494906309069,-0.4491363117989026,1.5737305909214314,1.577229524451631,27.497846540383538,-7.0875847142626975,0.024030795104240884,0.21072592306433377,1.1654527762598503,-1.031905131951496
1220,J/ψ → μ μ,muon,-1.055025867038021,-0.982169790093147,0.5627345419671991,1.5473872305967815,1.550945595891093,35.53585325324457,-6.232728618144547,2.969202864159031,3.209509878969818,4.402971728963943,1.4970883049019281
1220,J/ψ → μ μ,muon,1.0552840374368992,0.9675077352838068,-0.5219346859288903,1.523847575671141,1.5274607798168873,29.96487758065024,-6.820628634405033,0.9474801458043842,1.1493354842000827,2.123847290528553,-0.3775507633242222
1221,J/ψ → μ μ,muon,1.0637541775330264,0.1145815006165292,-1.1058329384909622,1.5386904686629006,1.5422688994964713,27.34426987813698,-7.1002405412458085,-0.016556383633219235,0.16809910844780626,1.0758602200770413,-1.1772695389712624
1221,J/ψ → μ μ,muon,-1.0177441327578836,-0.11451659685050002,1.1561532065720954,1.5445411641598468,1.548106071231637,29.97559757443704,-6.821865612444648,0.9413048536221952,1.1439199064938894,2.1468642408027243,-0.3104561994919817
1222,J/ψ → μ μ,muon,1.1005113985122748,-0.8737215021715043,-0.6318131407626928,1.5406824612660104,1.5442562761577794,27.422347735235853,-7.0921689340929435,0.011064023150787083,0.19630635769571386,1.109107021897966,-1.1465161700154756
1222,J/ψ → μ μ,muon,-1.1107776481306122,0.8182703898542374,0.6308568344781472,1.5170279364950958,1.5206573447383105,27.123006828374436,-7.121445266401236,-0.08774691463280797,0.09475118721703155,0.9682464540423729,-1.3095015954834803
1223,J/ψ → μ μ,muon,-0.4751413992769268,-1.5072522469966692,0.06839737900383507,1.581849198513543,1.585330213816017,27.86885566702996,-7.049129058617049,0.15568560372065604,0.3451207968596371,1.3221722993377512,-0.8890924815172793
1223,J/ψ → μ μ,muon,0.48565617729500116,1.4226364775702856,-0.06953277437439309,1.5048558989386935,1.508514592760237,23.133306207361887,-7.54377446334567,-1.5411638259886233,-1.3858442305806924,-0.6541569999002205,-2.6177146935591744
1224,J/ψ → μ μ,muon,1.2865614017173372,0.4738389264893608,0.7058014718097867,1.5420503514004757,1.5456210034333548,27.20287769267099,-7.1155829563657536,-0.06966075480263471,0.11413941694345889,1.0212966693076597,-1.2135942803367668
1224,J/ψ → μ μ,muon,-1.2772315142631847,-0.4637314598230447,-0.7017102074356985,1.5293019398000156,1.532902287517404,28.54241167036346,-6.972156124835231,0.425247519556094,0.6176969116563812,1.5530972654474502,-0.8181893990554223
1225,J/ψ → μ μ,muon,-0.16371283516605506,0.19939755319330643,1.5544368484721531,1.5757014921950239,1.5791960589191023,27.55189763640216,-7.082061852658927,0.04287085515475251,0.2299865011320506,1.1888693077034123,-1.009018922790538
1225,J/ψ → μ μ,muon,0.16133927558478334,-0.20459142319002196,-1.4417533518489325,1.4651077570802677,1.4688654600938686,22.99782680840277,-7.554530940631648,-1.575412641078161,-1.4221705887786495,-0.7402152689798891,-2.761600776891581
1226,J/ψ → μ μ,muon,0.9460850850450102,1.1030216423892885,-0.5109418770215026,1.5403880463759916,1.543962542750971,29.030372932852572,-6.921623410161514,0.598243608400967,0.7943391096893773,1.7602833456809992,-0.6282238379226098
1226,J/ψ → μ μ,muon,-0.9683473094778915,-1.1275764476398586,0.47989643306560403,1.561866109343014,1.5653915623620447,33.778409597665174,-6.42088569367028,2.319938098463594,2.548871632939959,3.7046206350233213,0.9772331004464475
1227,J/ψ → μ μ,muon,-0.4705974405492514,-1.4128092013215245,0.32786390116952174,1.5247906505748152,1.5284016252544252,28.801020982292524,-6.944222336168341,0.5218280877929277,0.7158741929509965,1.6537880018790008,-0.7484666299886387
1227,J/ψ → μ μ,muon,0.45558912648173544,1.4529140289036195,-0.2915423312619077,1.5503282099191018,1.5538798404223433,32.03544409983373,-6.604175220557694,1.6901695562767374,1.9069055552861782,2.986956713546481,0.3740506411797841
1228,J/ψ → μ μ,muon,1.2978565477307022,0.4086681771513295,0.78892025751638,1.5728434347459248,1.5763443374540216,29.00010721935185,-6.928378054767968,0.5720725519009732,0.7689417248382475,1.7747443941730232,-0.5444570321985449
1228,J/ψ → μ μ,muon,-1.2324732596145693,-0.39156008731293157,-0.7972231266983668,1.5191689673582043,1.522793272701253,33.814534100162305,-6.41155632633474,2.356520254111595,2.584126567595154,3.676500720454958,0.8421364331451564
1229,J/ψ → μ μ,muon,0.43455517692678347,-0.5442765698673458,1.3978698153051174,1.5617666941133028,1.5652923710417792,30.8528307407538,-6.730864537294669,1.2529461611538522,1.4620484145175978,2.5175650759235424,0.02618239672139586
1229,J/ψ → μ μ,muon,-0.4794718905604084,0.5493952158692247,-1.3410335157059363,1.5264662745387427,1.5300732947490419,28.64072498247537,-6.9614145262973866,0.4624828925879488,0.65550351835599,1.5904051768922536,-0.7949721645348601
1230,J/ψ → μ μ,muon,-0.16590265599492002,1.047740739880188,-1.1680187291382296,1.5778314551588004,1.5813213148783323,22.053110894411983,-7.664596140028783,-1.9622238891941524,-1.8124066006322728,-1.042932729962918,-2.7988970563877023
1230,J/ψ → μ μ,muon,0.16274786087243687,-1.0575346989395409,1.1429450967891062,1.5656276696436988,1.5691446714544708,28.774704185118303,-6.951477128750827,0.4932136466742917,0.6883446670598811,1.6775254699734574,-0.6382135413876976
1231,J/ψ → μ μ,muon,-1.0051386659322514,-0.5475095027699061,1.0748552208086124,1.5701541768485496,1.5736610623240783,25.97662407001241,-7.2483577956959,-0.529033870243918,-0.3527593369518128,0.5452309302232762,-1.537065333669071
1231,J/ψ → μ μ,muon,0.9784880643114385,0.5643578611606964,-1.0592358436736253,1.5485216369094745,1.5520774014129575,26.708553740610597,-7.168654179767204,-0.2529069092858578,-0.072261195231704,0.8260749309563331,-1.3558027283896985
1232,J/ψ → μ μ,muon,0.03722301635856578,-1.5222848214913178,-0.4852546387979657,1.598189192544058,1.6016346946681155,25.259965350901386,-7.326887696542683,-0.8015288046151835,-0.6294378315108746,0.2729916475031364,-1.7028910690168404
1232,J/ψ → μ μ,muon,-0.038126801025168154,1.4243901500383063,0.49430642476831266,1.5082041619256301,1.5118547529606778,24.83776224757525,-7.363125226722474,-0.9192931468622605,-0.7524298413574907,0.037134877301336314,-2.064911849872357
1233,J/ψ → μ μ,muon,-1.1166282934791705,-0.36787612721655105,-0.9319777349983598,1.5002580075796048,1.5039278870034711,25.167349019215877,-7.327352550825809,-0.7954871312609488,-0.6266512133708305,0.1638094572916368,-1.9810358508007848
